person income,loan amnt,loan int rate,person emp length,cb person cred hist length,person age
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.0018673789913680183,0.011602483243056141,0.006000346268951999,0.011602483243056143,0.34289035640968574,0.05803467636219731
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.0,0.03245034750562692,0.0,0.04408745764388716,0.31040538200885476,0.1359847641661101
0.009548984689965588,0.007301328188766031,0.0035708985679305367,0.001403007593183514,0.18151480299769976,0.18825777250129852
0.002625460661373663,0.008842843362766195,0.0013776557591946847,0.02327916697583534,0.03863866834854442,0.3207804654844056
0.007141797135861056,0.029424822537162103,0.0024869530805570195,0.016990057134377047,0.11971939848136331,0.2918929781603226
0.003570898567930513,0.004734609581756578,0.0012434765402785652,0.016005663970715518,0.198444881402884,0.15780898320595588
0.0023274220276520152,0.019716306794291517,0.0,0.04342212658603548,0.05878162795874462,0.28503747124731016
0.01230429620835497,0.036314956345378555,0.0013776557591946847,0.059273824540575296,0.09662078603052114,0.2393460463505726
0.0,0.0,0.0,0.0,0.1849261705127254,0.18492617051272545
0.003734757982736048,0.014357794761445464,0.0018673789913679073,0.014357794761445402,0.3401350448912964,0.060300264648413315
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.0024071875541044644,0.002407187554104462,0.002407187554104568,0.0024071875541045286,0.3520856520986373,0.017766688926813545
0.0,0.016225173752813515,0.0,0.028659939155598398,0.21358610966832395,0.14383146595434196
0.0,0.0,0.0,0.0,0.18492617051272547,0.1849261705127253
0.01187640671761765,0.005978086122035042,0.0,0.006456679280749956,0.20923734263312802,0.14825999851599023
0.0,0.0,0.0,0.0,0.1849261705127254,0.18492617051272545
0.008544804729044538,0.0023274220276519597,0.0,0.0027262496599143606,0.19347097524176998,0.16278288936706992
0.005818555069130049,0.005818555069130205,0.0,0.012434765402785,0.20317949098464058,0.15423808463802535
0.0006195740891888901,0.012087878113328853,0.004622690509757392,0.026524201726398085,0.04188370309910717,0.3175354307338429
0.004973906161114011,0.0012434765402784542,0.0012434765402785097,0.007460859241670988,0.19238702975439642,0.16503054586826943
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.0024869530805570065,0.0037304296208355266,0.0,0.0024869530805570065,0.18741312359328244,0.18119574089188997
0.008815018179120039,0.038456258811308146,0.0041948010190200336,0.03649489253295739,0.26401956419579053,0.18540414533402585
0.0032450347505627135,0.01298013900225081,0.0032450347505626476,0.03110731864163638,0.32338552101110557,0.0905542776582325
0.0018673789913681293,0.008357448492493447,0.004622690509757354,0.024037248645841083,0.2089634191585666,0.15169919121466202
0.001407335955084077,0.025230021518142094,0.004194801019020037,0.017450100170661155,0.28306435655808687,0.1266806410922312
0.0006239024510895086,0.02907113353614807,0.0072438228092305094,0.00586616705003582,0.32542170611659377,0.07550332665528926
0.031908683930647254,0.022265093616284495,0.001377655759194639,0.00014283594271724542,0.0690398456629814,0.2481592095174495
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.014387474957334768,0.030556380005441384,0.0013776557591947403,0.020147287972100605,0.3077112858944871,0.08831527788083399
0.01785449283965268,0.0,0.0,0.006217382701392438,0.2152154287551632,0.13056503672924247
0.005818555069129991,0.0,0.0,0.005818555069130205,0.3486742845836118,0.021178056441839198
0.006979792733298697,0.01111276001088278,0.0013776557591946847,0.011112760010882782,0.17381341050184268,0.22662189903786706
0.006114738690608641,0.024178229576315227,0.0053764438178626195,0.01507506616210337,0.27000197867972603,0.13836536321139728
0.0023274220276519922,0.003491133041478134,0.0,0.01476218743043706,0.19968835794316242,0.15656550666567742
0.0036506640943830466,0.0048941406346615455,0.0011637110138260076,0.0013232420667309243,0.18624941257945637,0.182359451905716
0.0,0.0,0.0,0.0,0.3544928396527419,0.015359501372708861
0.023526501941579476,0.0035708985679304846,0.0012434765402785097,0.012255447552620528,0.04137295639484553,0.3148809082139944
0.05306015186366895,0.00581855506913013,0.00413296727758411,0.016861442952190185,0.09910773911107816,0.23286030521134776
